H6_CLS-BENZ6-207_Br_COOH-L2_CLS-207_H_H_NH2_-HXL_A,7.27734375,12.81742
H6_CLS-BENZ6-207_CHO_NH2-L2_CLS-206_H_H_CHO_-HXL_A,5.6875,13.22213
H6_CLS-BENZ6-207_CHS_NH2-T3_CLS-306_H_H_COOH_-KGD,5.39453125,10.45425
H6_CLS-BENZ6-207_Cl_COOH-L2_CLS-208-207_H_NH2_-HXL_A,9.046875,12.81742
H6_CLS-BENZ6-207_COOH_CHO-T3_CLS-307_H_H_NH2_-KGD,6.0625,10.20396
H6_CLS-BENZ6-207_COOH_NH2-T3_CLS-309-206_H_COOH_-KGD,5.81640625,10.50029
H6_CLS-BENZ6-207_EPO_COOH-T3_CLS-303_H_H_NH2_-KGD,4.89453125,10.42411
H6_CLS-BENZ6-207_EPO_NH2-L2_CLS-210_H_H_COOH_-HXL_A,3.888671875,13.44016
H6_CLS-BENZ6-207_F_CHO-L2_CLS-207_H_CHO_NH2_-HXL_A,5.13671875,12.13920
H6_CLS-BENZ6-207_H_CHO-L2_CLS-205_H_H_NHOH_-HXL_A,3.865234375,12.90824
H6_CLS-BENZ6-207_H_CHO-T3_CLS-307_H_CHS_NH2_-KGD,5.2421875,10.15744
H6_CLS-BENZ6-207_H_COOH-L2_CLS-205_H_H_NH2_-HXL_A,3.57421875,12.81742
H6_CLS-BENZ6-207_H_COOH-L2_CLS-207_H_OMe_NH2_-HXL_A,8.4140625,12.07785
H6_CLS-BENZ6-207_H_COOH-L2_CLS-208-202_H_NH2_-HXL_A,5.046875,12.81742
H6_CLS-BENZ6-207_H_COOH-T3_CLS-309-207_CHO_NH2_-KGD,7.046875,10.15744
H6_CLS-BENZ6-207_H_NH2-L2_CLS-201_CHS_H_CHO_-HXL_A,14.328125,12.05189
H6_CLS-BENZ6-207_H_NH2-L2_CLS-203_CHS_H_COOH_-HXL_A,6.8359375,12.05189
H6_CLS-BENZ6-207_H_NH2-L2_CLS-210_H_H_CHO_-HXL_A,3.7109375,12.96987
H6_CLS-BENZ6-207_H_NH2-L2_CLS-210_H_NO2_CHO_-HXL_A,5.9609375,12.26484
H6_CLS-BENZ6-207_H_NH2-T3_CLS-305-203_H_COOH_-KGD,5.60546875,10.14955
H6_CLS-BENZ6-207_H_NH2-T3_CLS-307_EPO_H_COOH_-KGD,5.7421875,10.71437
H6_CLS-BENZ6-207_I_CHO-T3_CLS-307_H_H_NH2_-KGD,4.9921875,9.84985
H6_CLS-BENZ6-207_I_COOH-L2_CLS-201_H_I_NH2_-HXL_A,5.0546875,11.61818
H6_CLS-BENZ6-207_I_NH2-L2_CLS-206_H_COOH_COOH_-HXL_A,4.3671875,12.18664
H6_CLS-BENZ6-207_NH2_CHO-L2_CLS-201_H_H_NH2_-HXL_A,4.57421875,12.81742
H6_CLS-BENZ6-207_NH2_CHO-L2_CLS-206_H_H_NH2_-HXL_A,5.4375,12.81742
H6_CLS-BENZ6-207_NO_COOH-T3_CLS-301_H_H_NH2_-KGD,4.9765625,10.50196
H6_CLS-BENZ6-207_NO2_NH2-T3_CLS-307_F_H_COOH_-KGD,6.484375,9.84985
H6_CLS-BENZ6-207_OCOCH3_COOH-T3_CLS-307_H_H_NH2_-KGD,5.19921875,10.69580
H6_CLS-BENZ6-207_OH_COOH-L2_CLS-208-207_H_NH2_-HXL_A,5.0078125,12.81742
H6_CLS-BENZ6-207_OH_COOH-L2_CLS-210_H_H_NH2_-HXL_A,3.806640625,12.81742
H6_CLS-BENZ6-208_CHO_NH2-L2_CLS-201_H_H_COOH_-HXL_A,7.359375,13.22213
H6_CLS-BENZ6-208_Cl_CHO-T3_CLS-307_F_H_NH2_-KGD,5.30859375,9.84985
H6_CLS-BENZ6-208_Cl_COOH-L2_CLS-208-210_H_NH2_-HXL_A,4.6953125,12.81742
H6_CLS-BENZ6-208_Cl_COOH-T3_CLS-303_H_H_NH2_-KGD,3.8046875,9.84985
H6_CLS-BENZ6-208_Cl_COOH-T3_CLS-307_H_Cl_NH2_-KGD,4.36328125,9.84733
H6_CLS-BENZ6-208_COOH_COOH-T3_CLS-303_H_H_NH2_-KGD,4.46875,10.20396
H6_CLS-BENZ6-208_H_CHO-L2_CLS-206_CHO_H_NHOH_-HXL_A,17.59375,12.22889
H6_CLS-BENZ6-208_H_Cl-L2_CLS-210_H_H_Cl_-HXL_A,4.99609375,10.57068
H6_CLS-BENZ6-208_H_COOH-T3_CLS-306_H_H_NH2_-KGD,5.40625,9.84985
H6_CLS-BENZ6-208_H_COOH-T3_CLS-309-210_H_NH2_-KGD,4.62890625,9.84985
H6_CLS-BENZ6-208_H_NH2-L2_CLS-204-210_H_COOH_-HXL_A,4.10546875,12.96987
H6_CLS-BENZ6-208_H_NH2-L2_CLS-207_H_H_COOH_-HXL_A,4.44921875,12.96987
H6_CLS-BENZ6-208_H_NH2-L2_CLS-208-206_COOH_COOH_-HXL_A,4.44921875,12.18664
H6_CLS-BENZ6-208_H_NH2-T3_CLS-306_OH_H_COOH_-KGD,7.140625,10.14955
H6_CLS-BENZ6-208_H_NH2-T3_CLS-307_OCOCH3_H_COOH_-KGD,4.29296875,11.00602
H6_CLS-BENZ6-208_H_NH2-T3_CLS-308_H_H_CHO_-KGD,4.33984375,10.29274
H6_CLS-BENZ6-208_H_NHOH-T3_CLS-307_CN_H_CHO_-KGD,4.71484375,10.35605
H6_CLS-BENZ6-208_NH2_NH2-L2_CLS-201_H_EPO_COOH_-HXL_A,4.30859375,12.09537
H6_CLS-BENZ6-208_OCOCH3_NH2-T3_CLS-309-210_H_COOH_-KGD,4.00390625,10.98328
H6_CLS-BENZ6-208_OH_CHO-T3_CLS-307_H_H_NH2_-KGD,4.2109375,9.84985
H6_CLS-BENZ6-208_OH_NHOH-L2_CLS-206_H_H_CHO_-HXL_A,4.36328125,13.06059
H6_CLS-BENZ6-208_SH_COOH-L2_CLS-201_H_H_NH2_-HXL_A,4.38671875,12.81742
H6_CLS-BENZ6-210_CHO_CHO-T3_CLS-309-209_H_NH2_-KGD,4.15625,10.15744
H6_CLS-BENZ6-210_CHO_COOH-L2_CLS-202_H_H_NH2_-HXL_A,5.265625,13.07221
H6_CLS-BENZ6-210_CHS_CHO-T3_CLS-307_H_H_NH2_-KGD,4.56640625,10.15744
H6_CLS-BENZ6-210_Cl_COOH-L2_CLS-208-210_OCOCH3_NH2_-HXL_A,7.65234375,12.03711
H6_CLS-BENZ6-210_EPO_COOH-L2_CLS-208-210_H_NH2_-HXL_A,4.3046875,13.29235
H6_CLS-BENZ6-210_EPO_NH2-L2_CLS-208-206_H_COOH_-HXL_A,3.935546875,13.44016
H6_CLS-BENZ6-210_H_CHO-L2_CLS-201_H_H_NH2_-HXL_A,6.0390625,12.81742
H6_CLS-BENZ6-210_H_CHO-L2_CLS-210_NO2_H_NH2_-HXL_A,4.97265625,12.23308
H6_CLS-BENZ6-210_H_CHO-T3_CLS-306_H_NH2_NHOH_-KGD,6.11328125,9.57320
H6_CLS-BENZ6-210_H_CHO-T3_CLS-307_H_H_NH2_-KGD,5.23046875,9.84985
H6_CLS-BENZ6-210_H_COOH-L2_CLS-201_NH2_H_NH2_-HXL_A,4.984375,12.32122
H6_CLS-BENZ6-210_H_COOH-L2_CLS-201_NO_COOH_NH2_-HXL_A,4.921875,10.13088
H6_CLS-BENZ6-210_H_COOH-L2_CLS-202_EPO_NH2_NH2_-HXL_A,19.890625,10.89813
H6_CLS-BENZ6-210_H_COOH-L2_CLS-202_H_H_NH2_-HXL_A,3.8203125,12.81742
H6_CLS-BENZ6-210_H_COOH-L2_CLS-205_H_H_NH2_-HXL_A,3.841796875,12.81742
H6_CLS-BENZ6-210_H_COOH-L2_CLS-210_I_H_NH2_-HXL_A,4.23046875,11.62146
H6_CLS-BENZ6-210_H_COOH-T3_CLS-305-206_H_NH2_-KGD,4.4609375,9.84985
H6_CLS-BENZ6-210_H_NH2-L2_CLS-208-204_COOH_COOH_-HXL_A,4.28125,12.18664
H6_CLS-BENZ6-210_H_NH2-T3_CLS-303_H_EPO_COOH_-KGD,4.4375,10.71437
H6_CLS-BENZ6-210_H_NH2-T3_CLS-305-201_H_COOH_-KGD,4.8515625,10.14955
H6_CLS-BENZ6-210_H_NH2-T3_CLS-307_H_Cl_COOH_-KGD,3.607421875,10.14955
H6_CLS-BENZ6-210_I_COOH-L2_CLS-207_H_H_NH2_-HXL_A,3.51953125,12.81742
H6_CLS-BENZ6-210_NO_COOH-T3_CLS-303_H_H_NH2_-KGD,6.78515625,13.26235
H6_CLS-BENZ6-210_NO2_NH2-L2_CLS-210_H_H_CHO_-HXL_A,9.2265625,9.84985
H6_CLS-BENZ6-210_OH_COOH-L2_CLS-208-206_H_NH2_-HXL_A,3.400390625,12.81742
H6_CLS-BENZ6-210_SH_COOH-L2_CLS-207_H_H_NH2_-HXL_A,3.9921875,12.81742
S4_CLS-PORP_Br_H_COOH-L2_CLS-206_NH2_H_NH2_-SQL_A,5.16015625,14.04671
S4_CLS-PORP_CHS_H_NH2-L2_CLS-208-206_H_CHO_-SQL_A,4.16015625,14.44175
S4_CLS-PORP_CHS_NH2_COOH-S4_CLS-PORP_H_H_NH2_-SQL,3.802734375,3.01856
S4_CLS-PORP_COOH_H_NH2-S4_CLS-PORP_COOH_H_COOH_-SQL,3.482421875,4.16424
S4_CLS-PORP_COOH_H_NH2-S4_CLS-PTCA_COOH_H_COOH_-SQL,5.38671875,5.57512
S4_CLS-PORP_EPO_H_NH2-S4_CLS-PORP_H_H_CHO_-SQL,4.40625,4.25378
S4_CLS-PORP_F_F_Cl-S4_CLS-PORP_H_F_Cl_-SQL,5.53515625,2.03746
S4_CLS-PORP_F_F_COOH-L2_CLS-207_H_H_NH2_-SQL_A,4.6875,14.04671
S4_CLS-PORP_F_F_NH2-S4_CLS-PORP_NO2_H_COOH_-SQL,3.96484375,3.79865
S4_CLS-PORP_F_H_NH2-S4_CLS-PORP_F_H_CHO_-SQL,4.01953125,3.42517
S4_CLS-PORP_F_H_NH2-S4_CLS-PTCA_NO_F_COOH_-SQL,4.39453125,5.14075
S4_CLS-PORP_F_NO_COOH-S4_CLS-PTCA_NO_H_NH2_-SQL,4.69921875,6.40791
S4_CLS-PORP_F_NO_NH2-S4_CLS-PTCA_NO_H_COOH_-SQL,4.203125,5.16999
S4_CLS-PORP_H_CHS_NH2-L2_CLS-207_H_H_CHO_-SQL_A,5.5234375,14.44175
S4_CLS-PORP_H_CHS_NH2-S4_CLS-PTCA_H_H_CHO_-SQL,4.51171875,5.40109
S4_CLS-PORP_H_COOH_COOH-L2_CLS-206_H_H_NH2_-SQL_A,4.5,13.64536
S4_CLS-PORP_H_COOH_COOH-S4_CLS-PORP_H_CHO_NH2_-SQL,3.701171875,4.19730
S4_CLS-PORP_H_COOH_COOH-S4_CLS-PTCA_EPO_H_NH2_-SQL,4.7734375,6.89274
S4_CLS-PORP_H_EPO_NH2-S4_CLS-PTCA_F_H_CHO_-SQL,4.66015625,5.81283
S4_CLS-PORP_H_F_COOH-S4_CLS-PORP_H_NO_NH2_-SQL,4.6875,3.46662
S4_CLS-PORP_H_F_COOH-S4_CLS-PORP_NO_H_NH2_-SQL,4.30078125,2.97014
S4_CLS-PORP_H_H_CHO-L2_CLS-208-208_H_NH2_-SQL_A,3.19921875,14.04671
S4_CLS-PORP_H_H_CHO-S4_CLS-PORP_NO_NO_NH2_-SQL,4.5625,2.82026
S4_CLS-PORP_H_H_CHO-S4_CLS-PTCA_H_EPO_NH2_-SQL,4.94140625,6.60706
S4_CLS-PORP_H_H_CHO-S4_CLS-PTCA_H_F_NHOH_-SQL,4.57421875,6.50109
S4_CLS-PORP_H_H_CHO-S4_CLS-PTCA_SO2H_H_NH2_-SQL,5.46484375,6.64304
S4_CLS-PORP_H_H_COOH-L2_CLS-208-207_CH3_NH2_-SQL_A,5.93359375,14.46521
S4_CLS-PORP_H_H_COOH-S4_CLS-PORP_H_OCOCH3_NH2_-SQL,3.6953125,5.10718
S4_CLS-PORP_H_H_COOH-S4_CLS-PORP_OMe_COOH_NH2_-SQL,4.0625,3.35351
S4_CLS-PORP_H_H_COOH-S4_CLS-PTCA_F_CHS_NH2_-SQL,3.759765625,6.19004
S4_CLS-PORP_H_H_COOH-S4_CLS-PTCA_H_H_NH2_-SQL,4.4375,6.42442
S4_CLS-PORP_H_H_NH2-L2_CLS-208-207_COOH_COOH_-SQL_A,8.1875,14.47771
S4_CLS-PORP_H_H_NH2-S4_CLS-PORP_F_NO_COOH_-SQL,4.984375,3.03575
S4_CLS-PORP_H_H_NH2-S4_CLS-PORP_NH2_OMe_COOH_-SQL,4.6875,3.68788
S4_CLS-PORP_H_H_NH2-S4_CLS-PTCA_F_OCOCH3_COOH_-SQL,5.41015625,6.45220
S4_CLS-PORP_H_H_NH2-S4_CLS-PTCA_OH_F_COOH_-SQL,4.8515625,5.14075
S4_CLS-PORP_H_NH2_CHO-S4_CLS-PTCA_COOH_H_NH2_-SQL,5.15625,6.64304
S4_CLS-PORP_H_NH2_NH2-S4_CLS-PTCA_F_H_COOH_-SQL,4.9609375,5.16999
S4_CLS-PORP_H_NO_COOH-S4_CLS-PORP_F_F_NH2_-SQL,3.734375,3.45280
S4_CLS-PORP_H_NO_COOH-S4_CLS-PORP_NO_H_NH2_-SQL,4.53125,2.82026
S4_CLS-PORP_H_NO_NH2-L2_CLS-208-210_H_COOH_-SQL_A,3.705078125,14.08678
S4_CLS-PORP_H_NO_NH2-S4_CLS-PORP_H_CN_CHO_-SQL,5.8828125,3.46499
S4_CLS-PORP_H_OH_COOH-L2_CLS-210_H_OCOCH3_NH2_-SQL_A,4.7734375,14.69408
S4_CLS-PORP_NH2_F_NH2-S4_CLS-PTCA_H_H_COOH_-SQL,5.5859375,5.16999
S4_CLS-PORP_NH2_H_COOH-S4_CLS-PTCA_CHO_CHS_NH2_-SQL,4.7265625,5.20953
S4_CLS-PORP_NO_H_COOH-S4_CLS-PTCA_NO2_H_NH2_-SQL,4.84765625,5.85451
S4_CLS-PORP_NO_H_NH2-S4_CLS-PORP_H_H_COOH_-SQL,4.7265625,3.42517
S4_CLS-PORP_OCOCH3_H_COOH-S4_CLS-PORP_NH2_H_NH2_-SQL,4.0078125,3.43556
S4_CLS-PORP_OCOCH3_H_NH2-S4_CLS-PORP_H_NO_COOH_-SQL,2.70703125,2.33531
S4_CLS-PORP_OH_H_COOH-L2_CLS-207_H_H_NH2_-SQL_A,4.9921875,14.04671
S4_CLS-PORP_OH_H_NH2-S4_CLS-PORP_NO_H_COOH_-SQL,4.9609375,3.42517
S4_CLS-PORP_OH_H_NH2-S4_CLS-PORP_OMe_H_COOH_-SQL,4.125,4.33930
S4_CLS-PTCA_Br_H_NH2-S4_CLS-PTCA_H_F_COOH_-SQL,5.1171875,8.49976
S4_CLS-PTCA_CH3_H_COOH-L2_CLS-208-208_H_NH2_-SQL_A,4.49609375,19.74838
S4_CLS-PTCA_CH3_H_NH2-S4_CLS-PORP_H_H_COOH_-SQL,4.64453125,6.90156
S4_CLS-PTCA_CHO_F_CHO-S4_CLS-PORP_H_NO_NH2_-SQL,4.95703125,5.36390
S4_CLS-PTCA_CHO_H_NH2-L2_CLS-207_H_H_CHO_-SQL_A,2.900390625,20.41693
S4_CLS-PTCA_CN_H_NH2-S4_CLS-PORP_H_H_CHO_-SQL,3.255859375,6.42442
S4_CLS-PTCA_COOH_H_COOH-S4_CLS-PTCA_COOH_H_NH2_-SQL,4.4375,8.90879
S4_CLS-PTCA_F_F_COOH-S4_CLS-PORP_H_H_NH2_-SQL,4.89453125,5.13827
S4_CLS-PTCA_F_F_COOH-S4_CLS-PTCA_H_NO_NH2_-SQL,4.35546875,8.49976
S4_CLS-PTCA_F_H_CHO-S4_CLS-PORP_H_H_NH2_-SQL,4.359375,5.16999
S4_CLS-PTCA_F_H_COOH-L2_CLS-207_H_H_NH2_-SQL_A,3.546875,19.43243
S4_CLS-PTCA_F_H_NH2-S4_CLS-PTCA_H_NO2_COOH_-SQL,5.01953125,8.69775
S4_CLS-PTCA_F_NO_NH2-S4_CLS-PTCA_F_H_COOH_-SQL,3.658203125,8.49976
S4_CLS-PTCA_F_NO_NH2-S4_CLS-PTCA_H_COOH_COOH_-SQL,5.671875,8.67667
S4_CLS-PTCA_H_CHO_NH2-L2_CLS-201_H_H_COOH_-SQL_A,5.359375,20.41693
S4_CLS-PTCA_H_CHS_COOH-S4_CLS-PORP_F_H_NH2_-SQL,4.74609375,5.40109
S4_CLS-PTCA_H_Cl_NH2-S4_CLS-PORP_H_H_COOH_-SQL,4.14453125,6.41940
S4_CLS-PTCA_H_COOH_COOH-S4_CLS-PORP_CN_H_NH2_-SQL,5.2109375,5.47122
S4_CLS-PTCA_H_EPO_COOH-S4_CLS-PORP_H_NO2_NH2_-SQL,5.69921875,6.01459
S4_CLS-PTCA_H_F_NHOH-S4_CLS-PORP_H_F_CHO_-SQL,4.58984375,6.50109
S4_CLS-PTCA_H_H_CHO-L2_CLS-207_H_CHS_NH2_-SQL_A,3.740234375,19.61000
S4_CLS-PTCA_H_H_CHO-L2_CLS-208-202_H_NH2_-SQL_A,3.951171875,19.43243
S4_CLS-PTCA_H_H_CHO-L2_CLS-208-202_H_NHOH_-SQL_A,3.220703125,19.59211
S4_CLS-PTCA_H_H_CHO-S4_CLS-PTCA_EPO_H_NHOH_-SQL,5.33203125,8.73695
S4_CLS-PTCA_H_H_COOH-L2_CLS-205_F_H_NH2_-SQL_A,2.41015625,19.43243
S4_CLS-PTCA_H_H_COOH-L2_CLS-208-208_H_NH2_-SQL_A,4.34765625,19.43243
S4_CLS-PTCA_H_H_COOH-L2_CLS-208-209_I_NH2_-SQL_A,3.685546875,19.43243
S4_CLS-PTCA_H_H_COOH-S4_CLS-PORP_H_COOH_NH2_-SQL,4.98046875,5.42475
S4_CLS-PTCA_H_H_COOH-S4_CLS-PTCA_CHS_H_NH2_-SQL,5.046875,8.67667
S4_CLS-PTCA_H_H_COOH-S4_CLS-PTCA_F_OMe_NH2_-SQL,4.859375,9.00805
S4_CLS-PTCA_H_H_NH2-L2_CLS-204-209_H_COOH_-SQL_A,3.431640625,20.24574
S4_CLS-PTCA_H_H_NH2-L2_CLS-208-202_H_COOH_-SQL_A,4.3515625,20.24574
S4_CLS-PTCA_H_H_NH2-L2_CLS-209_H_H_COOH_-SQL_A,3.021484375,20.24574
S4_CLS-PTCA_H_H_NH2-S4_CLS-PORP_H_F_COOH_-SQL,4.7421875,6.42442
S4_CLS-PTCA_H_H_NH2-S4_CLS-PORP_H_OMe_COOH_-SQL,3.71484375,7.04878
S4_CLS-PTCA_H_H_NH2-S4_CLS-PORP_NO_NO_COOH_-SQL,5.04296875,5.59660
S4_CLS-PTCA_H_H_NH2-S4_CLS-PTCA_Br_H_CHO_-SQL,4.6171875,8.49976
S4_CLS-PTCA_H_NH2_COOH-S4_CLS-PORP_H_F_NH2_-SQL,4.9453125,5.16999
S4_CLS-PTCA_H_NO_NH2-S4_CLS-PTCA_CHS_H_COOH_-SQL,5.16015625,8.67667
S4_CLS-PTCA_H_OH_NH2-L2_CLS-209_H_H_CHO_-SQL_A,3.109375,20.24574
S4_CLS-PTCA_NH2_CN_COOH-S4_CLS-PTCA_H_H_NH2_-SQL,4.83984375,8.49976
S4_CLS-PTCA_NO_Br_COOH-S4_CLS-PORP_H_H_NH2_-SQL,4.234375,5.06762
S4_CLS-PTCA_NO_H_COOH-S4_CLS-PTCA_NO_H_NH2_-SQL,4.24609375,8.49976
S4_CLS-PTCA_OCOCH3_H_NH2-S4_CLS-PORP_H_H_COOH_-SQL,3.587890625,6.42442
S4_CLS-PTCA_OH_F_NH2-S4_CLS-PORP_H_F_COOH_-SQL,4.625,5.99920
S4_CLS-PTCA_OH_H_NH2-S4_CLS-PORP_H_H_COOH_-SQL,4.4453125,6.42442
T3_CLS-301_CHO_H_CHO-L2_CLS-205_COOH_H_NH2_-HCB_A,3.591796875,28.01024
T3_CLS-301_H_H_CHO-L2_CLS-209_H_H_NH2_-HCB_A,4.2890625,32.00931
T3_CLS-301_H_H_COOH-L2_CLS-203_F_H_NH2_-HCB_A,4.48828125,30.78972
